edge_id,idx,loss05,iou05,loss10,iou10,sum
0.0,4476.0,0.2946409583091736,0.5450381636619568,0.3083222508430481,0.5288898348808289,725
0.0,4544.0,0.2539618015289306,0.595557689666748,0.1663523912429809,0.7151882648468018,243
0.0,4547.0,0.3234946727752685,0.5113875269889832,0.3181825876235962,0.5174770951271057,841
0.0,4550.0,1.0,0.0004519063804764,1.0,0.0004897159524261,975
0.0,4562.0,1.0,0.0227272734045982,1.0,0.0227272734045982,25
0.0,4568.0,0.2489367723464965,0.6016063094139099,0.2225231528282165,0.6361902952194214,552
0.0,4572.0,0.207667589187622,0.656242311000824,0.2019814848899841,0.6640740633010864,859
0.0,4575.0,0.2084327936172485,0.6552781462669373,0.2158421874046325,0.6451947689056396,518
0.0,4580.0,0.8759832978248596,0.0664466693997383,0.8738679885864258,0.067655861377716,85
0.0,4585.0,0.5170331001281738,0.3185399770736694,0.4225611090660095,0.4061149060726166,890
0.0,4586.0,0.3532965779304504,0.4781102240085602,0.2511512041091919,0.5987087488174438,799
0.0,4587.0,0.3791823387145996,0.4503898620605469,0.3011380434036255,0.5373128056526184,669
0.0,4589.0,0.7400792837142944,0.1498870104551315,0.7371488809585571,0.1518292725086212,803
0.0,4592.0,1.0,0.0008481764234602,1.0,0.0008481764234602,640
0.0,4596.0,0.9717549085617064,0.0146951340138912,0.9838709831237792,0.0086344648152589,616
0.0,4597.0,0.9995301365852356,0.0035481513477861,0.9999945163726808,0.0185118913650512,7
0.0,4599.0,1.0,0.001060445443727,1.0,0.001060445443727,488
0.0,4600.0,0.5613746643066406,0.2818909585475921,0.5386009812355042,0.3008439540863037,334
0.0,4607.0,1.0,0.0076335878111422,1.0,0.0076335878111422,68
0.0,4608.0,1.0,0.0005232862313278,1.0,0.0005232862313278,997
0.0,4617.0,0.2606013417243957,0.5867736339569092,0.1524733901023864,0.7355538606643677,710
0.0,4692.0,0.6257203817367554,0.2306182384490966,0.6380441188812256,0.221364751458168,975
0.0,4694.0,0.6124393939971924,0.2405368685722351,0.5660799741744995,0.2772562801837921,1012
0.0,4712.0,0.8839183449745178,0.0621622987091541,0.9057080149650574,0.0501801334321498,83
0.0,4718.0,0.2797263264656067,0.5630773901939392,0.3225123286247253,0.5125278234481812,648
0.0,4721.0,0.9793883562088012,0.0109281046316027,0.977413773536682,0.0119863636791706,8
0.0,4724.0,0.713295578956604,0.1675988435745239,0.6939784288406372,0.1809182912111282,302
0.0,4728.0,0.4162465333938598,0.4123556315898895,0.4590147137641907,0.3709829151630401,974
0.0,4729.0,1.0,0.0370370373129844,0.3489496111869812,0.499876320362091,17
0.0,4730.0,0.4832216501235962,0.3486642837524414,0.4607505202293396,0.3694149255752563,533
0.0,4731.0,0.5167932510375977,0.3189240992069244,0.5055533647537231,0.3287862539291382,355
0.0,4732.0,0.4706324338912964,0.360138475894928,0.484373927116394,0.3475590646266937,897
0.0,4733.0,0.4005843997001648,0.4281300604343414,0.3782283663749695,0.4512965977191925,872
0.0,4734.0,0.2602377533912658,0.587284505367279,0.3455234169960022,0.4866905212402344,483
0.0,4735.0,0.4709917902946472,0.3598779439926147,0.465633749961853,0.3648498952388763,494
0.0,4749.0,0.648087739944458,0.2137708961963653,0.8403539657592773,0.0870813056826591,746
0.0,4753.0,0.4361498355865478,0.3928552269935608,0.3473979830741882,0.4846145510673523,667
0.0,4772.0,0.3813359141349792,0.4480856955051422,0.5232385396957397,0.3132368624210357,1008
0.0,4811.0,0.5034141540527344,0.3309205174446106,0.5090408325195312,0.3260096609592438,255
0.0,4886.0,0.4522641897201538,0.377322793006897,0.3900949954986572,0.4389214515686035,927
0.0,4892.0,0.3805110454559326,0.4491359889507293,0.3827036619186401,0.4468463957309723,538
0.0,4895.0,0.5436612367630005,0.2962674498558044,0.5457990169525146,0.2946717441082001,381
0.0,4904.0,0.5606439113616943,0.2820450067520141,0.4111154675483703,0.4179857075214386,260
0.0,4907.0,0.2039129137992859,0.6614218354225159,0.1929236054420471,0.6767193078994751,848
0.0,4908.0,0.1666321158409118,0.7144641280174255,0.1729651689529419,0.7052120566368103,900
0.0,4909.0,0.1946409940719604,0.6742986440658569,0.1468032598495483,0.7441081404685974,848
0.0,4911.0,0.2927601933479309,0.547272264957428,0.1572549939155578,0.7283852100372314,716
0.0,4913.0,0.6405314207077026,0.2224928140640258,0.3684207797050476,0.4666669964790344,39
0.0,4915.0,0.2749340534210205,0.5688631534576416,0.2492768168449401,0.6010816693305969,1029
0.0,4916.0,0.3335369825363159,0.5000293254852295,0.3330783247947693,0.5005478262901306,779
0.0,4917.0,0.1573088765144348,0.7284273505210876,0.1635709404945373,0.7191357612609863,419
0.0,4918.0,0.4747374653816223,0.3564759790897369,0.3356022238731384,0.4977784156799316,406
0.0,4919.0,0.1548718810081482,0.7320054173469543,0.148249089717865,0.7419881820678711,528
0.0,4921.0,0.2723977565765381,0.5719935297966003,0.2420332431793213,0.6104167699813843,796
0.0,4923.0,0.1161823868751525,0.7920049428939819,0.1098272204399108,0.8022591471672058,496
0.0,4981.0,0.6779021620750427,0.1922907531261444,0.6205828189849854,0.2344941347837448,781
0.0,4989.0,0.3528851866722107,0.4785998165607452,0.3622127175331116,0.4685113430023193,623
0.0,4991.0,0.3227518200874328,0.5126910209655762,0.4092860817909241,0.4198319315910339,207
